,heuristic,solution_len,acc,cum_acc
19484,mult_heuristic,734,True,0.3383
19796,mult_heuristic,734,True,0.33835
19046,mult_heuristic,735,True,0.3384
17727,sum_heuristic,735,True,0.33845
14334,mult_heuristic,735,True,0.3385
2648,sum_heuristic,735,False,0.3385
12934,mult_heuristic,735,True,0.33855
3161,sum_heuristic,735,True,0.3386
11939,mult_heuristic,735,True,0.33865
17517,sum_heuristic,735,True,0.3387
843,mult_heuristic,735,True,0.33875
9065,mult_heuristic,735,False,0.33875
16026,sum_heuristic,735,True,0.3388
3769,mult_heuristic,736,False,0.3388
18934,sum_heuristic,736,False,0.3388
19516,mult_heuristic,736,True,0.33885
19527,mult_heuristic,736,True,0.3389
11163,sum_heuristic,736,True,0.33895
4289,mult_heuristic,736,False,0.33895
18308,mult_heuristic,736,True,0.339
5399,mult_heuristic,736,True,0.33905
1650,sum_heuristic,736,True,0.3391
19257,mult_heuristic,736,True,0.33915
17411,sum_heuristic,736,False,0.33915
8293,mult_heuristic,737,False,0.33915
12843,sum_heuristic,737,True,0.3392
12950,mult_heuristic,737,True,0.33925
6635,sum_heuristic,737,True,0.3393
6592,sum_heuristic,737,True,0.33935
1869,sum_heuristic,737,True,0.3394
19202,sum_heuristic,737,True,0.33945
1827,mult_heuristic,737,True,0.3395
8830,sum_heuristic,737,True,0.33955
13525,sum_heuristic,737,True,0.3396
12493,sum_heuristic,737,False,0.3396
13665,mult_heuristic,737,True,0.33965
14523,mult_heuristic,737,True,0.3397
1580,sum_heuristic,738,True,0.33975
14417,sum_heuristic,738,True,0.3398
18852,sum_heuristic,738,True,0.33985
14357,sum_heuristic,738,True,0.3399
16755,mult_heuristic,738,True,0.33995
4721,sum_heuristic,738,True,0.34
4077,mult_heuristic,738,True,0.34005
19957,sum_heuristic,738,True,0.3401
10284,sum_heuristic,738,True,0.34015
19346,sum_heuristic,738,True,0.3402
11701,sum_heuristic,738,True,0.34025
9970,sum_heuristic,738,False,0.34025
6155,sum_heuristic,738,True,0.3403
5376,mult_heuristic,738,True,0.34035
2911,sum_heuristic,738,False,0.34035
11959,sum_heuristic,738,False,0.34035
6852,mult_heuristic,739,True,0.3404
12136,sum_heuristic,739,True,0.34045
6309,mult_heuristic,739,True,0.3405
1957,mult_heuristic,739,True,0.34055
2159,sum_heuristic,739,True,0.3406
11294,sum_heuristic,739,True,0.34065
17053,mult_heuristic,739,True,0.3407
16459,sum_heuristic,739,True,0.34075
15525,sum_heuristic,739,True,0.3408
6754,sum_heuristic,740,True,0.34085
4027,sum_heuristic,740,False,0.34085
14345,mult_heuristic,740,True,0.3409
6735,sum_heuristic,740,False,0.3409
