,heuristic,solution_len,acc,cum_acc
101,mult_heuristic,535,False,0.0
338,sum_heuristic,539,True,0.001
218,sum_heuristic,540,False,0.001
44,sum_heuristic,549,False,0.001
777,sum_heuristic,550,True,0.002
497,mult_heuristic,552,True,0.003
944,mult_heuristic,556,True,0.004
544,sum_heuristic,556,False,0.004
612,sum_heuristic,559,True,0.005
808,mult_heuristic,562,True,0.006
585,mult_heuristic,563,True,0.007
807,sum_heuristic,563,True,0.008
955,mult_heuristic,564,True,0.009
716,mult_heuristic,564,False,0.009
162,mult_heuristic,565,False,0.009
895,sum_heuristic,567,True,0.01
143,mult_heuristic,570,True,0.011
926,sum_heuristic,576,False,0.011
731,sum_heuristic,576,False,0.011
847,mult_heuristic,577,False,0.011
78,sum_heuristic,581,True,0.012
877,mult_heuristic,583,False,0.012
735,mult_heuristic,603,False,0.012
370,mult_heuristic,614,False,0.012
862,sum_heuristic,629,True,0.013
540,sum_heuristic,632,False,0.013
637,mult_heuristic,647,False,0.013
63,sum_heuristic,651,False,0.013
212,mult_heuristic,654,False,0.013
714,mult_heuristic,655,False,0.013
869,mult_heuristic,655,False,0.013
359,sum_heuristic,657,False,0.013
781,mult_heuristic,657,False,0.013
739,sum_heuristic,668,False,0.013
941,mult_heuristic,673,False,0.013
137,mult_heuristic,673,False,0.013
160,mult_heuristic,673,False,0.013
35,mult_heuristic,682,False,0.013
704,sum_heuristic,683,False,0.013
297,mult_heuristic,683,False,0.013
738,mult_heuristic,684,False,0.013
695,sum_heuristic,685,False,0.013
177,sum_heuristic,689,False,0.013
14,sum_heuristic,694,False,0.013
742,mult_heuristic,694,True,0.014
512,mult_heuristic,695,False,0.014
552,mult_heuristic,723,False,0.014
848,sum_heuristic,736,False,0.014
842,sum_heuristic,736,False,0.014
264,mult_heuristic,741,False,0.014
431,mult_heuristic,743,True,0.015
428,sum_heuristic,759,False,0.015
501,mult_heuristic,762,True,0.016
164,sum_heuristic,775,True,0.017
668,mult_heuristic,776,True,0.018
139,sum_heuristic,780,False,0.018
68,sum_heuristic,793,False,0.018
178,sum_heuristic,796,True,0.019
477,sum_heuristic,798,False,0.019
861,mult_heuristic,798,False,0.019
642,sum_heuristic,812,False,0.019
568,mult_heuristic,826,False,0.019
124,sum_heuristic,868,False,0.019
488,sum_heuristic,871,True,0.02
586,sum_heuristic,875,False,0.02
845,mult_heuristic,876,True,0.021
268,mult_heuristic,879,False,0.021
25,mult_heuristic,887,False,0.021
55,mult_heuristic,893,True,0.022
617,mult_heuristic,902,False,0.022
811,mult_heuristic,911,False,0.022
789,mult_heuristic,913,False,0.022
267,sum_heuristic,916,False,0.022
128,mult_heuristic,928,False,0.022
481,sum_heuristic,933,False,0.022
871,mult_heuristic,933,False,0.022
975,sum_heuristic,946,True,0.023
602,sum_heuristic,948,True,0.024
311,mult_heuristic,957,True,0.025
65,sum_heuristic,959,True,0.026
945,sum_heuristic,962,False,0.026
236,sum_heuristic,964,False,0.026
26,sum_heuristic,966,True,0.027
867,mult_heuristic,972,False,0.027
313,sum_heuristic,982,False,0.027
891,sum_heuristic,983,False,0.027
279,sum_heuristic,996,False,0.027
719,sum_heuristic,996,False,0.027
157,mult_heuristic,996,True,0.028
629,sum_heuristic,1002,True,0.029
500,mult_heuristic,1003,True,0.03
366,sum_heuristic,1009,True,0.031
46,sum_heuristic,1009,False,0.031
836,sum_heuristic,1010,False,0.031
572,sum_heuristic,1011,True,0.032
873,sum_heuristic,1020,False,0.032
233,mult_heuristic,1023,True,0.033
30,sum_heuristic,1039,False,0.033
24,mult_heuristic,1043,False,0.033
207,sum_heuristic,1043,False,0.033
893,mult_heuristic,1070,True,0.034
868,mult_heuristic,1071,False,0.034
367,sum_heuristic,1071,True,0.035
73,sum_heuristic,1077,True,0.036
1,mult_heuristic,1080,True,0.037
19,mult_heuristic,1081,True,0.038
151,mult_heuristic,1088,True,0.039
721,sum_heuristic,1090,True,0.04
360,sum_heuristic,1094,True,0.041
277,sum_heuristic,1094,True,0.042
429,sum_heuristic,1099,True,0.043
5,mult_heuristic,1101,True,0.044
324,mult_heuristic,1102,False,0.044
260,mult_heuristic,1109,True,0.045
850,sum_heuristic,1115,True,0.046
364,sum_heuristic,1122,True,0.047
761,sum_heuristic,1136,False,0.047
174,mult_heuristic,1137,False,0.047
112,mult_heuristic,1141,True,0.048
416,sum_heuristic,1141,True,0.049
559,sum_heuristic,1146,False,0.049
521,mult_heuristic,1147,False,0.049
241,sum_heuristic,1150,False,0.049
57,sum_heuristic,1167,True,0.05
417,sum_heuristic,1199,True,0.051
455,mult_heuristic,1207,True,0.052
772,sum_heuristic,1208,True,0.053
650,sum_heuristic,1218,True,0.054
536,sum_heuristic,1227,True,0.055
561,sum_heuristic,1228,True,0.056
225,sum_heuristic,1250,False,0.056
50,sum_heuristic,1260,True,0.057
904,mult_heuristic,1261,False,0.057
960,sum_heuristic,1291,True,0.058
125,mult_heuristic,1293,False,0.058
900,sum_heuristic,1310,True,0.059
980,sum_heuristic,1317,True,0.06
701,sum_heuristic,1335,True,0.061
762,sum_heuristic,1365,True,0.062
828,mult_heuristic,1366,True,0.063
880,sum_heuristic,1370,True,0.064
493,mult_heuristic,1372,True,0.065
209,sum_heuristic,1377,True,0.066
736,sum_heuristic,1384,False,0.066
248,mult_heuristic,1405,True,0.067
470,mult_heuristic,1411,False,0.067
10,sum_heuristic,1411,False,0.067
228,sum_heuristic,1415,True,0.068
290,mult_heuristic,1421,True,0.069
220,sum_heuristic,1443,True,0.07
691,mult_heuristic,1444,False,0.07
963,mult_heuristic,1457,True,0.071
656,sum_heuristic,1463,True,0.072
753,sum_heuristic,1474,True,0.073
467,sum_heuristic,1476,True,0.074
437,sum_heuristic,1476,False,0.074
227,sum_heuristic,1501,False,0.074
958,mult_heuristic,1501,False,0.074
242,mult_heuristic,1506,True,0.075
662,sum_heuristic,1508,False,0.075
813,sum_heuristic,1532,True,0.076
758,mult_heuristic,1534,True,0.077
369,sum_heuristic,1539,False,0.077
37,mult_heuristic,1541,True,0.078
699,mult_heuristic,1557,False,0.078
863,mult_heuristic,1585,True,0.079
71,mult_heuristic,1593,False,0.079
886,sum_heuristic,1606,True,0.08
763,sum_heuristic,1607,False,0.08
831,mult_heuristic,1614,True,0.081
573,mult_heuristic,1620,False,0.081
494,mult_heuristic,1636,True,0.082
140,sum_heuristic,1660,True,0.083
986,mult_heuristic,1670,False,0.083
618,sum_heuristic,1672,False,0.083
628,mult_heuristic,1681,False,0.083
570,sum_heuristic,1694,True,0.084
708,sum_heuristic,1699,True,0.085
341,mult_heuristic,1702,False,0.085
734,mult_heuristic,1704,True,0.086
495,mult_heuristic,1706,False,0.086
444,sum_heuristic,1719,False,0.086
843,mult_heuristic,1722,False,0.086
752,sum_heuristic,1741,True,0.087
340,sum_heuristic,1743,False,0.087
684,sum_heuristic,1773,False,0.087
347,sum_heuristic,1781,True,0.088
635,sum_heuristic,1788,False,0.088
348,mult_heuristic,1817,False,0.088
77,sum_heuristic,1819,False,0.088
974,mult_heuristic,1831,False,0.088
780,sum_heuristic,1835,False,0.088
918,sum_heuristic,1859,False,0.088
4,sum_heuristic,1862,False,0.088
663,sum_heuristic,1897,False,0.088
938,sum_heuristic,1911,False,0.088
36,mult_heuristic,1913,True,0.089
696,mult_heuristic,1922,False,0.089
318,mult_heuristic,1991,False,0.089
961,mult_heuristic,2002,False,0.089
319,sum_heuristic,2012,True,0.09
661,sum_heuristic,2015,False,0.09
806,sum_heuristic,2017,False,0.09
601,sum_heuristic,2020,False,0.09
594,mult_heuristic,2023,False,0.09
711,sum_heuristic,2026,False,0.09
685,mult_heuristic,2033,False,0.09
433,mult_heuristic,2054,False,0.09
199,mult_heuristic,2079,False,0.09
597,sum_heuristic,2081,False,0.09
884,mult_heuristic,2091,True,0.091
875,mult_heuristic,2092,True,0.092
985,sum_heuristic,2100,True,0.093
664,mult_heuristic,2105,False,0.093
646,mult_heuristic,2106,True,0.094
818,mult_heuristic,2131,False,0.094
186,sum_heuristic,2153,False,0.094
350,mult_heuristic,2176,True,0.095
203,mult_heuristic,2185,False,0.095
851,mult_heuristic,2199,False,0.095
749,mult_heuristic,2199,False,0.095
305,mult_heuristic,2205,True,0.096
93,mult_heuristic,2222,True,0.097
154,sum_heuristic,2254,False,0.097
252,mult_heuristic,2257,True,0.098
660,mult_heuristic,2259,True,0.099
300,sum_heuristic,2266,False,0.099
293,sum_heuristic,2269,True,0.1
298,mult_heuristic,2270,False,0.1
94,sum_heuristic,2274,False,0.1
119,sum_heuristic,2280,True,0.101
155,sum_heuristic,2283,False,0.101
134,sum_heuristic,2288,True,0.102
15,mult_heuristic,2289,True,0.103
103,mult_heuristic,2306,False,0.103
385,sum_heuristic,2331,False,0.103
272,sum_heuristic,2347,False,0.103
98,mult_heuristic,2372,False,0.103
510,sum_heuristic,2395,False,0.103
566,sum_heuristic,2406,True,0.104
413,sum_heuristic,2422,True,0.105
814,sum_heuristic,2441,False,0.105
973,sum_heuristic,2452,False,0.105
872,mult_heuristic,2468,True,0.106
600,mult_heuristic,2473,True,0.107
757,sum_heuristic,2481,False,0.107
823,mult_heuristic,2486,True,0.108
590,mult_heuristic,2493,True,0.109
796,mult_heuristic,2500,True,0.11
636,sum_heuristic,2511,False,0.11
623,sum_heuristic,2511,False,0.11
627,sum_heuristic,2514,False,0.11
224,sum_heuristic,2544,False,0.11
420,sum_heuristic,2545,False,0.11
61,mult_heuristic,2553,False,0.11
485,sum_heuristic,2610,False,0.11
418,sum_heuristic,2623,True,0.111
261,mult_heuristic,2625,False,0.111
105,sum_heuristic,2625,False,0.111
760,mult_heuristic,2646,False,0.111
144,sum_heuristic,2656,True,0.112
876,mult_heuristic,2659,False,0.112
633,mult_heuristic,2675,False,0.112
496,mult_heuristic,2680,True,0.113
409,mult_heuristic,2682,False,0.113
450,sum_heuristic,2684,True,0.114
161,mult_heuristic,2704,True,0.115
371,sum_heuristic,2713,True,0.116
284,sum_heuristic,2726,False,0.116
197,mult_heuristic,2746,False,0.116
794,sum_heuristic,2771,False,0.116
110,mult_heuristic,2775,True,0.117
436,sum_heuristic,2807,False,0.117
325,sum_heuristic,2808,False,0.117
223,mult_heuristic,2815,False,0.117
715,sum_heuristic,2818,True,0.118
654,sum_heuristic,2831,True,0.119
929,sum_heuristic,2856,False,0.119
469,sum_heuristic,2858,False,0.119
